Subfund_Code,Share_Class_Code,Valuation_Date,Subfund_CCY,Net_Asset_Value,Nb_Shares_Outstanding,NAV_Per_Share,CCY_NAV_share,ISIN_Code,Nb_Shares_Subscribed,Amount_Subscribed,Nb_Shares_Redeemed,Amount_Redeemed,Subfund_Long_Name,Dividend_Per_Share,Dividend_Payment_Date,Dividend_PCCY,Dividend_Payment_CCY,Dividend_Subfund_CCY,Total_Net_Assets
2,E,02/05/2018,USD,7177668.411,70760.9774,119.6992,USD,LU1234DEMO2E,13.4756,1364.5402,25.9364,2630.8336,NA,0,0,0,0,USD,7177668.411
2,E,03/05/2018,USD,7144258.989,70424.7364,119.711,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,7144258.989
2,E,04/05/2018,USD,7172147.191,70424.7364,120.1712,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,7172147.191
2,E,07/05/2018,USD,7206310.233,70424.7364,120.7494,USD,LU1234DEMO2E,0,0,336.241,34106.6138,NA,0,0,0,0,USD,7206310.233
2,E,08/05/2018,USD,7214676.692,70424.7364,120.891,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,7214676.692
2,E,09/05/2018,USD,7210160.077,70339.8708,120.95,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,7210160.077
2,E,11/05/2018,USD,7227371.179,70339.8708,121.245,USD,LU1234DEMO2E,0,0,84.8774,8694.7946,NA,0,0,0,0,USD,7227371.179
2,E,14/05/2018,USD,7239905.399,70339.8708,121.4574,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,7239905.399
2,E,15/05/2018,USD,7233638.289,70339.8708,121.3512,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,7233638.289
2,E,16/05/2018,USD,7239905.399,70339.8708,121.4574,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,7239905.399
2,E,17/05/2018,USD,7236400.587,70245.0106,121.5636,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,7236400.587
2,E,18/05/2018,USD,7237095.984,70245.0106,121.5754,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,7237095.984
2,E,22/05/2018,USD,7236400.587,70245.0106,121.5636,USD,LU1234DEMO2E,0,0,94.8602,9763.4734,NA,0,0,0,0,USD,7236400.587
2,E,23/05/2018,USD,7205107.293,70245.0106,121.0326,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,7205107.293
2,E,24/05/2018,USD,7196913.137,70212.5606,120.95,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,7196913.137
2,E,25/05/2018,USD,7198303.307,70212.5606,120.9736,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,7198303.307
2,E,28/05/2018,USD,7191452.18,70078.0642,121.0916,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,7191452.18
2,E,29/05/2018,USD,7145579.031,70090.8318,120.301,USD,LU1234DEMO2E,0,0,32.45,3328.5558,NA,0,0,0,0,USD,7145579.031
2,E,30/05/2018,USD,7160844.396,70090.8318,120.5606,USD,LU1234DEMO2E,0,0,134.4964,13788.6658,NA,0,0,0,0,USD,7160844.396
2,E,31/05/2018,USD,7167089.31,70090.8318,120.655,USD,LU1234DEMO2E,12.7676,1310.7086,0,0,NA,0,0,0,0,USD,7167089.31
2,E,01/06/2018,USD,7171261.743,69881.311,121.0916,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,7171261.743
2,E,04/06/2018,USD,7186803.865,69743.4634,121.599,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,7186803.865
2,E,05/06/2018,USD,7184302.076,69592.152,121.8114,USD,LU1234DEMO2E,0,0,209.5208,21424.3986,NA,0,0,0,0,USD,7184302.076
2,E,06/06/2018,USD,7191688.31,69424.0374,122.2362,USD,LU1234DEMO2E,0,0,137.8594,14146.8548,NA,0,0,0,0,USD,7191688.31
2,E,07/06/2018,USD,7177255.447,69424.0374,121.9884,USD,LU1234DEMO2E,0,0,151.3114,15591.7058,NA,0,0,0,0,USD,7177255.447
2,E,08/06/2018,USD,7158698.92,69424.0374,121.6816,USD,LU1234DEMO2E,0,0,168.1264,17355.8176,NA,0,0,0,0,USD,7158698.92
2,E,11/06/2018,USD,7174506.33,69424.0374,121.9412,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,7174506.33
2,E,12/06/2018,USD,7182314.024,69353.4262,122.2008,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,7182314.024
2,E,13/06/2018,USD,7185060.344,69353.4262,122.248,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,7185060.344
2,E,14/06/2018,USD,7212523.546,69353.4262,122.72,USD,LU1234DEMO2E,0,0,70.6112,7297.0728,NA,0,0,0,0,USD,7212523.546
2,E,15/06/2018,USD,7209090.643,69353.4262,122.661,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,7209090.643
2,E,18/06/2018,USD,7188361.253,69338.9004,122.3306,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,7188361.253
2,E,19/06/2018,USD,7144429.322,69338.9004,121.5872,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,7144429.322
2,E,20/06/2018,USD,7086539.3,68520.3108,122.0356,USD,LU1234DEMO2E,0,0,14.514,1509.1846,NA,0,0,0,0,USD,7086539.3
2,E,21/06/2018,USD,7012035.092,68237.5474,121.2568,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,7012035.092
2,E,22/06/2018,USD,7016309.901,68233.1342,121.3394,USD,LU1234DEMO2E,127.0624,13092.1708,945.6638,97437.1666,NA,0,0,0,0,USD,7016309.901
2,E,25/06/2018,USD,6939979.583,68233.1342,120.0178,USD,LU1234DEMO2E,0,0,282.7634,29243.4798,NA,0,0,0,0,USD,6939979.583
2,E,26/06/2018,USD,6945383.5,68233.1342,120.1122,USD,LU1234DEMO2E,0,0,4.4132,453.6156,NA,0,0,0,0,USD,6945383.5
2,E,27/06/2018,USD,6927820.769,68233.1342,119.8054,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6927820.769
2,E,28/06/2018,USD,6964538.841,68634.936,119.7346,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6964538.841
2,E,29/06/2018,USD,6984243.389,68634.936,120.0768,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6984243.389
2,E,02/07/2018,USD,6960652.735,68634.936,119.6756,USD,LU1234DEMO2E,401.79,40794.8656,0,0,NA,0,0,0,0,USD,6960652.735
2,E,03/07/2018,USD,6907159.606,68147.3836,119.6048,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6907159.606
2,E,04/07/2018,USD,6901087.668,68147.3836,119.4986,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6901087.668
2,E,05/07/2018,USD,6894341.077,68147.3836,119.3806,USD,LU1234DEMO2E,0,0,487.5524,49445.1742,NA,0,0,0,0,USD,6894341.077
2,E,06/07/2018,USD,6920652.788,68147.3836,119.829,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6920652.788
2,E,09/07/2018,USD,6944176.879,68093.5874,120.3364,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6944176.879
2,E,10/07/2018,USD,6967771.297,68093.5874,120.7494,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6967771.297
2,E,11/07/2018,USD,6946199.257,68093.5874,120.3718,USD,LU1234DEMO2E,0,0,53.7962,5463.341,NA,0,0,0,0,USD,6946199.257
2,E,12/07/2018,USD,6970467.81,68093.5874,120.7966,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6970467.81
2,E,13/07/2018,USD,6979905.58,68093.5874,120.95,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6979905.58
2,E,16/07/2018,USD,6969119.554,68093.5874,120.773,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6969119.554
2,E,17/07/2018,USD,6980579.702,68093.5874,120.9618,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6980579.702
2,E,18/07/2018,USD,6994062.228,68093.5874,121.1978,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6994062.228
2,E,19/07/2018,USD,6977883.201,68093.5874,120.9146,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6977883.201
2,E,20/07/2018,USD,6973838.433,68093.5874,120.8556,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6973838.433
2,E,23/07/2018,USD,6960355.906,68093.5874,120.6196,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6960355.906
2,E,24/07/2018,USD,6952266.392,68093.5874,120.478,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6952266.392
2,E,25/07/2018,USD,6965074.797,68093.5874,120.7022,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6965074.797
2,E,26/07/2018,USD,6964974.249,67921.685,120.9972,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6964974.249
2,E,27/07/2018,USD,6952870.6,67921.685,120.7966,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6952870.6
2,E,30/07/2018,USD,6909124.448,67934.5234,120.006,USD,LU1234DEMO2E,0,0,171.9024,17583.5812,NA,0,0,0,0,USD,6909124.448
2,E,31/07/2018,USD,6913832.317,67934.5234,120.0886,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6913832.317
2,E,01/08/2018,USD,6927955.903,67934.5234,120.3364,USD,LU1234DEMO2E,12.8502,1314.815,0,0,NA,0,0,0,0,USD,6927955.903
2,E,02/08/2018,USD,6929973.561,67934.5234,120.3718,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6929973.561
2,E,03/08/2018,USD,6923248.045,67934.5234,120.2538,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6923248.045
2,E,06/08/2018,USD,6868335.093,67343.3552,120.3482,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6868335.093
2,E,07/08/2018,USD,6868607.626,67169.9778,120.6668,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6868607.626
2,E,08/08/2018,USD,6881373.243,67346.9778,120.5724,USD,LU1234DEMO2E,0,0,591.1682,60246.552,NA,0,0,0,0,USD,6881373.243
2,E,09/08/2018,USD,6870035.815,67236.0224,120.5724,USD,LU1234DEMO2E,0,0,173.3656,17682.005,NA,0,0,0,0,USD,6870035.815
2,E,10/08/2018,USD,6836753.986,67236.0224,119.9824,USD,LU1234DEMO2E,177,18099.5126,0,0,NA,0,0,0,0,USD,6836753.986
2,E,13/08/2018,USD,6802806.519,67236.0224,119.3924,USD,LU1234DEMO2E,0,0,110.9554,11337.4282,NA,0,0,0,0,USD,6802806.519
2,E,14/08/2018,USD,6816119.243,67236.0224,119.6284,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6816119.243
2,E,16/08/2018,USD,6756211.953,67236.0224,118.5782,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6756211.953
2,E,17/08/2018,USD,6753326.074,67101.526,118.7552,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6753326.074
2,E,20/08/2018,USD,6757976.218,67101.526,118.8378,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6757976.218
2,E,21/08/2018,USD,6789198.558,67101.526,119.3924,USD,LU1234DEMO2E,0,0,134.4964,13514.7524,NA,0,0,0,0,USD,6789198.558
2,E,22/08/2018,USD,6807134.794,67101.526,119.711,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6807134.794
2,E,23/08/2018,USD,6823078.116,67101.526,119.9824,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6823078.116
2,E,24/08/2018,USD,6811945.394,66764.5298,120.3954,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6811945.394
2,E,27/08/2018,USD,6836401.248,66764.5298,120.832,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6836401.248
2,E,28/08/2018,USD,6854903.861,66777.3682,121.127,USD,LU1234DEMO2E,0,0,336.9962,34266.6336,NA,0,0,0,0,USD,6854903.861
2,E,29/08/2018,USD,6870109.058,66777.3682,121.3984,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6870109.058
2,E,30/08/2018,USD,6822162.047,66400.783,121.2332,USD,LU1234DEMO2E,12.8384,1314.107,0,0,NA,0,0,0,0,USD,6822162.047
2,E,31/08/2018,USD,6822162.047,66400.783,121.2332,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6822162.047
2,E,03/09/2018,USD,6804788.871,66282.783,121.1388,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6804788.871
2,E,04/09/2018,USD,6798883.066,66282.783,121.0326,USD,LU1234DEMO2E,0,0,376.5852,38743.8722,NA,0,0,0,0,USD,6798883.066
2,E,05/09/2018,USD,6750324.308,66282.783,120.1712,USD,LU1234DEMO2E,0,0,118,12123.5796,NA,0,0,0,0,USD,6750324.308
2,E,06/09/2018,USD,6724076.329,66282.783,119.711,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6724076.329
2,E,07/09/2018,USD,6721172.301,66215.3814,119.77,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6721172.301
2,E,10/09/2018,USD,6728383.163,66215.3814,119.8998,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6728383.163
2,E,11/09/2018,USD,6723519.911,66077.3922,120.065,USD,LU1234DEMO2E,0,0,67.4016,6837.215,NA,0,0,0,0,USD,6723519.911
2,E,12/09/2018,USD,6727444.91,66077.3922,120.1358,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6727444.91
2,E,13/09/2018,USD,6749032.385,66077.3922,120.5252,USD,LU1234DEMO2E,0,0,137.9892,14021.5742,NA,0,0,0,0,USD,6749032.385
2,E,14/09/2018,USD,6758359.695,66040.6942,120.7612,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6758359.695
2,E,17/09/2018,USD,6725669.553,66040.6942,120.1712,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6725669.553
2,E,18/09/2018,USD,6742668.42,66040.6942,120.478,USD,LU1234DEMO2E,0,0,36.698,3748.7538,NA,0,0,0,0,USD,6742668.42
2,E,19/09/2018,USD,6747245.039,66040.6942,120.5606,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6747245.039
2,E,20/09/2018,USD,6764243.918,66040.6942,120.8674,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6764243.918
2,E,21/09/2018,USD,6767967.727,65962.2832,121.068,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6767967.727
2,E,24/09/2018,USD,6760131.406,65962.2832,120.9264,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6760131.406
2,E,25/09/2018,USD,6767314.691,65962.2832,121.0562,USD,LU1234DEMO2E,0,0,78.411,8030.6788,NA,0,0,0,0,USD,6767314.691
2,E,26/09/2018,USD,6769273.774,65962.2832,121.0916,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6769273.774
2,E,27/09/2018,USD,6743756.262,65713.6336,121.0916,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6743756.262
2,E,28/09/2018,USD,6756786.483,65726.472,121.304,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6756786.483
2,E,01/10/2018,USD,6748327.488,65726.472,121.1506,USD,LU1234DEMO2E,0,0,248.6496,25517.5118,NA,0,0,0,0,USD,6748327.488
2,E,02/10/2018,USD,6731409.498,65726.472,120.8556,USD,LU1234DEMO2E,12.8384,1317.765,0,0,NA,0,0,0,0,USD,6731409.498
2,E,03/10/2018,USD,6726854.65,65726.472,120.773,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6726854.65
2,E,04/10/2018,USD,6672196.519,65726.472,119.7818,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6672196.519
2,E,05/10/2018,USD,6623277.944,65570.712,119.1918,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6623277.944
2,E,08/10/2018,USD,6591469.592,65570.712,118.6136,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6591469.592
2,E,09/10/2018,USD,6579135.749,65570.712,118.4012,USD,LU1234DEMO2E,0,0,155.76,15811.9174,NA,0,0,0,0,USD,6579135.749
2,E,10/10/2018,USD,6538167.081,65720.0646,117.3982,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6538167.081
2,E,11/10/2018,USD,6467377.075,65457.963,116.584,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6467377.075
2,E,12/10/2018,USD,6486818.095,65457.963,116.938,USD,LU1234DEMO2E,149.3526,14985.3982,0,0,NA,0,0,0,0,USD,6486818.095
2,E,15/10/2018,USD,6477097.585,65457.963,116.761,USD,LU1234DEMO2E,0,0,262.1016,26075.6754,NA,0,0,0,0,USD,6477097.585
2,E,16/10/2018,USD,6521811.915,65457.963,117.5634,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6521811.915
2,E,17/10/2018,USD,6546437.193,65457.963,118.0118,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6546437.193
2,E,18/10/2018,USD,6519867.818,65457.963,117.528,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6519867.818
2,E,19/10/2018,USD,6461293.786,65298.2382,116.761,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6461293.786
2,E,22/10/2018,USD,6448035.153,65164.2492,116.761,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6448035.153
2,E,23/10/2018,USD,6416423.979,65164.2492,116.1946,USD,LU1234DEMO2E,0,0,159.713,15908.1464,NA,0,0,0,0,USD,6416423.979
2,E,24/10/2018,USD,6357072.386,65164.2492,115.109,USD,LU1234DEMO2E,0,0,133.989,13258.6334,NA,0,0,0,0,USD,6357072.386
2,E,25/10/2018,USD,6377676.803,65144.083,115.522,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6377676.803
2,E,26/10/2018,USD,6358973.945,65144.083,115.1798,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6358973.945
2,E,29/10/2018,USD,6351234.832,65144.083,115.05,USD,LU1234DEMO2E,0,0,20.178,1967.9922,NA,0,0,0,0,USD,6351234.832
2,E,30/10/2018,USD,6350907.547,64713.5954,115.8052,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6350907.547
2,E,31/10/2018,USD,6386144.094,64713.5954,116.4424,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6386144.094
2,E,02/11/2018,USD,6430990.619,64713.5954,117.2684,USD,LU1234DEMO2E,0,0,430.4876,41970.476,NA,0,0,0,0,USD,6430990.619
2,E,05/11/2018,USD,6415614.664,64713.5954,116.9852,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6415614.664
2,E,06/11/2018,USD,6429762.416,64817.459,117.056,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6429762.416
2,E,07/11/2018,USD,6459280.281,64817.459,117.587,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6459280.281
2,E,08/11/2018,USD,6471818.017,64878.819,117.705,USD,LU1234DEMO2E,103.8754,10297.5886,0,0,NA,0,0,0,0,USD,6471818.017
2,E,09/11/2018,USD,6441629.912,64878.819,117.1622,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6441629.912
2,E,12/11/2018,USD,6340749.718,64331.0394,116.3008,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6340749.718
2,E,13/11/2018,USD,6336928.453,64331.0394,116.2418,USD,LU1234DEMO2E,61.36,6114.7364,0,0,NA,0,0,0,0,USD,6336928.453
2,E,14/11/2018,USD,6325464.67,64331.0394,116.0294,USD,LU1234DEMO2E,0,0,547.7914,54388.1588,NA,0,0,0,0,USD,6325464.67
2,E,15/11/2018,USD,6344570.983,64331.0394,116.3716,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6344570.983
2,E,16/11/2018,USD,6342660.35,64331.0394,116.3362,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6342660.35
2,E,19/11/2018,USD,6298078.947,64331.0394,115.522,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6298078.947
2,E,20/11/2018,USD,6254134.414,64331.0394,114.7196,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6254134.414
2,E,21/11/2018,USD,6260356.731,64296.8194,114.8966,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6260356.731
2,E,22/11/2018,USD,6269268.268,64296.8194,115.0618,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6269268.268
2,E,23/11/2018,USD,6267995.189,64296.8194,115.0382,USD,LU1234DEMO2E,0,0,34.2082,3325.771,NA,0,0,0,0,USD,6267995.189
2,E,26/11/2018,USD,6299185.575,64296.8194,115.6046,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6299185.575
2,E,27/11/2018,USD,6289000.959,64296.8194,115.4158,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6289000.959
2,E,28/11/2018,USD,6320191.357,64296.8194,115.994,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6320191.357
2,E,29/11/2018,USD,6324010.58,64296.8194,116.0648,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6324010.58
2,E,30/11/2018,USD,6333558.656,64296.8194,116.2418,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6333558.656
2,E,03/12/2018,USD,6372966.632,64148.8828,117.233,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6372966.632
2,E,04/12/2018,USD,6288265.89,63830.6132,116.2418,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6288265.89
2,E,05/12/2018,USD,6271835.901,63830.6132,115.9468,USD,LU1234DEMO2E,0,0,147.9484,14573.3068,NA,0,0,0,0,USD,6271835.901
2,E,06/12/2018,USD,6236448.208,63830.6132,115.286,USD,LU1234DEMO2E,0,0,318.2696,31619.1974,NA,0,0,0,0,USD,6236448.208
2,E,07/12/2018,USD,6194741.285,63830.6132,114.519,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6194741.285
2,E,10/12/2018,USD,6193477.446,63830.6132,114.4954,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6193477.446
2,E,11/12/2018,USD,6187790.141,63830.6132,114.3892,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6187790.141
2,E,12/12/2018,USD,6257719.242,64243.6132,114.9438,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6257719.242
2,E,13/12/2018,USD,6246271.024,64243.6132,114.7314,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6246271.024
2,E,14/12/2018,USD,6224010.619,64243.6132,114.3184,USD,LU1234DEMO2E,590,57195.072,177,17158.5216,NA,0,0,0,0,USD,6224010.619
2,E,17/12/2018,USD,6189029.967,64243.6132,113.6812,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6189029.967
2,E,18/12/2018,USD,6166403.29,64114.1554,113.4924,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6166403.29
2,E,19/12/2018,USD,6135368.027,64048.5946,113.0322,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6135368.027
2,E,20/12/2018,USD,6090982.351,64048.5946,112.218,USD,LU1234DEMO2E,0,0,129.4578,12470.9952,NA,0,0,0,0,USD,6090982.351
2,E,21/12/2018,USD,6045962.602,64048.5946,111.392,USD,LU1234DEMO2E,0,0,65.5726,6306.1088,NA,0,0,0,0,USD,6045962.602
2,E,24/12/2018,USD,6033187.426,64141.968,110.9908,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6033187.426
2,E,27/12/2018,USD,6033389.159,63528.958,112.0646,USD,LU1234DEMO2E,344.2532,32496.6336,838.744,78892.0624,NA,0,0,0,0,USD,6033389.159
2,E,28/12/2018,USD,6029806.419,63458.158,112.1236,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6029806.419
2,E,31/12/2018,USD,6054326.029,63557.278,112.4068,USD,LU1234DEMO2E,0,0,0,0,NA,0,0,0,0,USD,6054326.029
3,A,02/01/2018,NOK,270308604.5,127170.9364,2508.149,NOK,LU1234DEMO3A,0,0,0,0,NA,0,0,0,0,NOK,270308604.5
3,A,03/01/2018,NOK,271263964.8,127170.9364,2517.0226,NOK,LU1234DEMO3A,0,0,0,0,NA,0,0,0,0,NOK,271263964.8
3,A,04/01/2018,NOK,270758552.4,127170.9364,2512.3262,NOK,LU1234DEMO3A,0,0,6268.3134,13345800.86,NA,0,0,0,0,NOK,270758552.4
3,A,05/01/2018,NOK,257514679.6,120902.623,2513.3174,NOK,LU1234DEMO3A,0,0,0,0,NA,0,0,0,0,NOK,257514679.6
3,A,06/01/2018,NOK,259327515.9,120902.623,2531.0174,NOK,LU1234DEMO3A,0,0,0,0,NA,0,0,0,0,NOK,259327515.9
3,A,09/01/2018,NOK,258857819.2,120902.623,2526.4272,NOK,LU1234DEMO3A,0,0,0,0,NA,0,0,0,0,NOK,258857819.2
3,A,10/01/2018,NOK,258634341.6,120902.623,2524.256,NOK,LU1234DEMO3A,0,0,0,0,NA,0,0,0,0,NOK,258634341.6
3,A,11/01/2018,NOK,259363981.8,120902.623,2531.3714,NOK,LU1234DEMO3A,0,0,0,0,NA,0,0,0,0,NOK,259363981.8
3,A,12/01/2018,NOK,259429585.2,120902.623,2532.0086,NOK,LU1234DEMO3A,0,0,0,0,NA,0,0,0,0,NOK,259429585.2
3,A,13/01/2018,NOK,260363349.3,120902.623,2541.13,NOK,LU1234DEMO3A,0,0,0,0,NA,0,0,0,0,NOK,260363349.3
3,A,16/01/2018,NOK,260036999.2,120902.623,2537.944,NOK,LU1234DEMO3A,0,0,0,0,NA,0,0,0,0,NOK,260036999.2
3,A,17/01/2018,NOK,259518090.7,120902.623,2532.8818,NOK,LU1234DEMO3A,0,0,0,0,NA,0,0,0,0,NOK,259518090.7
3,A,18/01/2018,NOK,260745492.6,120902.623,2544.8588,NOK,LU1234DEMO3A,0,0,0,0,NA,0,0,0,0,NOK,260745492.6
3,A,19/01/2018,NOK,262317504.2,120902.623,2560.1988,NOK,LU1234DEMO3A,0,0,0,0,NA,0,0,0,0,NOK,262317504.2
3,A,20/01/2018,NOK,263446929,120902.623,2571.22,NOK,LU1234DEMO3A,0,0,0,0,NA,0,0,0,0,NOK,263446929
3,A,23/01/2018,NOK,263021981.2,120902.623,2567.0782,NOK,LU1234DEMO3A,0,0,0,0,NA,0,0,0,0,NOK,263021981.2
